Ticket #,Symbol,Volume,Open,Close,B/S,Sold,Bought,Gross P/L,Rollover,Net P/L,Created By
17685993,EUR/AUD,5000,2/3/15 10:04 AM,2/3/15 6:26 PM,B,1.472,1.47838,-16.43,0.0,-16.43,7510123597
17695695,EUR/AUD,4000,2/3/15 10:04 AM,2/6/15 10:23 AM,B,1.46175,1.47838,-34.01,-1.31,-35.32,7510123597
17734617,EUR/AUD,1000,2/3/15 10:04 AM,2/10/15 10:22 AM,B,1.4524,1.47838,-13.27,-0.47,-13.74,7510123597
17686004,AUD/USD,5000,2/3/15 10:05 AM,2/3/15 6:25 PM,S,0.76667,0.7826,-52.47,0.0,-52.47,7510123597
17695681,AUD/USD,4000,2/3/15 10:05 AM,2/6/15 10:21 AM,S,0.76667,0.78339,-43.66,-0.78,-44.44,7510123597
17734613,AUD/USD,1000,2/3/15 10:05 AM,2/10/15 10:18 AM,S,0.76667,0.77705,-6.82,-0.28,-7.1,7510123597
17686030,NZD/USD,5000,2/3/15 10:07 AM,2/3/15 6:25 PM,S,0.7202,0.73899,-61.88,0.0,-61.88,7510123597
17695685,NZD/USD,5000,2/3/15 10:07 AM,2/3/15 6:33 PM,S,0.7202,0.74268,-73.99,0.0,-73.99,7510123597
17686063,UKOil,5,2/3/15 10:08 AM,2/3/15 6:27 PM,B,57.22,56.55,22.06,0.0,22.06,7510123597
17695699,UKOil,5,2/3/15 10:08 AM,2/4/15 11:24 AM,B,56.6,56.55,1.65,0.0,1.65,7510123597
17686075,USD/CAD,5000,2/3/15 10:10 AM,2/3/15 10:14 AM,B,1.25728,1.25811,-2.2,0.0,-2.2,7510123597
17686180,USD/CAD,5000,2/3/15 10:10 AM,2/3/15 6:32 PM,B,1.23603,1.25811,-58.78,0.0,-58.78,7510123597
17686087,EUR/CAD,5000,2/3/15 10:11 AM,2/3/15 10:14 AM,B,1.4253,1.42556,-0.69,0.0,-0.69,7510123597
17686178,EUR/CAD,5000,2/3/15 10:11 AM,2/4/15 3:48 PM,B,1.43463,1.42556,23.72,-0.13,23.59,7510123597
17686115,GBP/CAD,5000,2/3/15 10:13 AM,2/3/15 6:39 PM,B,1.88005,1.8905,-27.79,0.0,-27.79,7510123597
17690541,EUR/JPY,5000,2/3/15 2:24 PM,2/4/15 2:53 PM,B,133.911,134.43,-14.52,-0.02,-14.54,7510123597
17708293,EUR/JPY,5000,2/3/15 2:24 PM,2/5/15 7:45 PM,B,134.751,134.43,8.91,-0.08,8.83,7510123597
17690556,EUR/USD,10000,2/3/15 2:24 PM,2/3/15 6:12 PM,B,1.14886,1.14249,41.97,0.0,41.97,7510123597
17690598,GBP/USD,2000,2/3/15 2:28 PM,2/5/15 7:50 PM,S,1.50971,1.53309,-30.5,-0.08,-30.58,7510123597
17728878,GBP/USD,2000,2/3/15 2:28 PM,2/6/15 10:32 AM,S,1.50971,1.53284,-30.18,-0.09,-30.27,7510123597
17734727,GBP/USD,1000,2/3/15 2:28 PM,2/11/15 10:35 AM,S,1.50971,1.52945,-12.91,-0.08,-12.99,7510123597
17694013,USD/CAD,5000,2/3/15 5:13 PM,2/4/15 2:48 PM,S,1.24393,1.24889,-13.05,0.03,-13.02,7510123597
17708181,USD/CAD,4000,2/3/15 5:13 PM,2/6/15 10:21 AM,S,1.24393,1.24355,0.8,0.12,0.92,7510123597
17734612,USD/CAD,1000,2/3/15 5:13 PM,2/11/15 10:38 AM,S,1.24393,1.26138,-9.05,0.06,-8.99,7510123597
17695094,NZD/USD,5000,2/3/15 6:10 PM,2/4/15 10:36 AM,B,0.74121,0.73531,19.41,0.16,19.57,7510123597
17704278,NZD/USD,5000,2/3/15 6:10 PM,2/4/15 2:45 PM,B,0.73696,0.73531,5.42,0.15,5.57,7510123597
17695208,EUR/USD,5000,2/3/15 6:12 PM,2/4/15 11:55 PM,S,1.14902,1.13182,56.67,0.08,56.75,7510123597
17695269,GBP/USD,2000,2/3/15 6:13 PM,2/5/15 7:50 PM,S,1.5184,1.53305,-19.11,-0.08,-19.19,7510123597
17728879,GBP/USD,2000,2/3/15 6:13 PM,2/6/15 10:32 AM,S,1.5184,1.53276,-18.74,-0.09,-18.83,7510123597
17734728,GBP/USD,1000,2/3/15 6:13 PM,2/11/15 10:35 AM,S,1.5184,1.52943,-7.21,-0.08,-7.29,7510123597
17695668,GBP/CAD,5000,2/3/15 6:29 PM,2/4/15 10:57 AM,S,1.87989,1.89524,-40.5,0.03,-40.47,7510123597
17704708,GBP/CAD,5000,2/3/15 6:29 PM,2/4/15 2:50 PM,S,1.87989,1.9007,-54.74,0.03,-54.71,7510123597
17695732,EUR/JPY,5000,2/3/15 6:31 PM,2/4/15 2:53 PM,B,133.905,135.141,-34.58,-0.02,-34.6,7510123597
17708292,EUR/JPY,5000,2/3/15 6:31 PM,2/5/15 12:02 AM,B,132.775,135.141,-66.46,-0.08,-66.54,7510123597
17695772,USD/CAD,5000,2/3/15 6:32 PM,2/4/15 10:56 AM,S,1.236,1.24742,-30.13,0.03,-30.1,7510123597
17704707,USD/CAD,5000,2/3/15 6:32 PM,2/4/15 3:30 PM,S,1.236,1.2563,-53.01,0.03,-52.98,7510123597
17696105,USOil,5,2/3/15 6:47 PM,2/4/15 3:33 PM,B,50.24,53.14,-95.15,0.0,-95.15,7510123597
17703791,GBP/JPY,4000,2/4/15 10:23 AM,2/5/15 7:53 PM,B,180.101,178.301,39.98,0.1,40.08,7510123597
17728883,GBP/JPY,1000,2/4/15 10:23 AM,2/6/15 10:30 AM,B,179.74,178.301,8.01,0.03,8.04,7510123597
17704132,GBP/AUD,5000,2/4/15 10:32 AM,2/4/15 2:43 PM,B,1.95915,1.94129,45.58,0.0,45.58,7510123597
17704182,EUR/AUD,5000,2/4/15 10:34 AM,2/4/15 5:55 PM,B,1.47218,1.46394,21.01,0.0,21.01,7510123597
17704450,GBP/CAD,5000,2/4/15 10:45 AM,2/4/15 5:52 PM,B,1.90876,1.89405,38.53,0.0,38.53,7510123597
17708055,NZD/USD,4000,2/4/15 2:45 PM,2/6/15 10:33 AM,S,0.73714,0.74128,-10.8,-1.09,-11.89,7510123597
17734733,NZD/USD,1000,2/4/15 2:45 PM,2/13/15 11:30 AM,S,0.73714,0.7429,-3.74,-0.82,-4.56,7510123597
17708126,GBP/CAD,5000,2/4/15 2:50 PM,2/4/15 5:52 PM,B,1.90872,1.90051,21.51,0.0,21.51,7510123597
17708260,USOil,5,2/4/15 2:57 PM,2/4/15 11:42 PM,S,50.71,48.88,60.3,0.0,60.3,7510123597
17709122,USD/CAD,2000,2/4/15 3:30 PM,2/5/15 7:52 PM,B,1.24375,1.2564,-13.27,-0.1,-13.37,7510123597
17728881,USD/CAD,2000,2/4/15 3:30 PM,2/6/15 10:20 AM,B,1.24329,1.2564,-13.77,-0.13,-13.9,7510123597
17734610,USD/CAD,1000,2/4/15 3:30 PM,2/13/15 11:26 AM,B,1.25123,1.2564,-2.68,-0.2,-2.88,7510123597
17709222,USOil,5,2/4/15 3:33 PM,2/4/15 11:42 PM,S,50.29,48.88,46.46,0.0,46.46,7510123597
17709595,AUD/USD,4000,2/4/15 3:54 PM,2/6/15 10:22 AM,S,0.775,0.78341,-21.96,-0.62,-22.58,7510123597
17734615,AUD/USD,1000,2/4/15 3:54 PM,2/12/15 7:17 PM,S,0.775,0.77468,0.21,-0.46,-0.25,7510123597
17710949,GBP/CAD,4000,2/4/15 5:53 PM,2/6/15 10:29 AM,B,1.90582,1.9091,-6.88,-0.22,-7.1,7510123597
17734623,GBP/CAD,1000,2/4/15 5:53 PM,2/10/15 10:16 AM,B,1.89976,1.9091,-4.92,-0.08,-5.0,7510123597
17710977,EUR/AUD,4000,2/4/15 5:56 PM,2/6/15 10:23 AM,B,1.46175,1.47246,-21.9,-1.05,-22.95,7510123597
17734616,EUR/AUD,1000,2/4/15 5:56 PM,2/10/15 10:23 AM,B,1.4526,1.47246,-10.14,-0.4,-10.54,7510123597
17714191,EUR/JPY,5000,2/5/15 12:03 AM,2/5/15 7:45 PM,B,134.765,132.901,51.75,0.0,51.75,7510123597
17719265,EUR/AUD,5000,2/5/15 10:19 AM,2/5/15 7:46 PM,B,1.4697,1.45892,27.44,0.0,27.44,7510123597
17719270,EUR/CAD,4000,2/5/15 10:20 AM,2/6/15 10:25 AM,B,1.4236,1.4264,-5.88,-0.11,-5.99,7510123597
17734619,EUR/CAD,1000,2/5/15 10:20 AM,2/10/15 10:15 AM,B,1.41019,1.4264,-8.53,-0.09,-8.62,7510123597
17719383,GBP/AUD,4000,2/5/15 10:26 AM,2/5/15 7:54 PM,B,1.96405,1.95234,23.85,0.0,23.85,7510123597
17728884,GBP/AUD,1000,2/5/15 10:26 AM,2/10/15 4:58 PM,B,1.96024,1.95234,4.03,-0.22,3.81,7510123597
17719425,GBP/JPY,4000,2/5/15 10:29 AM,2/5/15 7:53 PM,B,180.101,178.924,26.14,0.0,26.14,7510123597
17728882,GBP/JPY,1000,2/5/15 10:29 AM,2/6/15 10:30 AM,B,179.738,178.924,4.53,0.01,4.54,7510123597
17719532,EUR/USD,4000,2/5/15 10:36 AM,2/6/15 10:26 AM,S,1.14118,1.14481,-9.48,0.02,-9.46,7510123597
17734622,EUR/USD,1000,2/5/15 10:36 AM,2/11/15 10:34 AM,S,1.14118,1.13109,6.6,0.02,6.62,7510123597
17734550,EUR/AUD,1000,2/6/15 10:24 AM,2/12/15 7:20 PM,B,1.47289,1.46204,5.46,-0.51,4.95,7510123597
17734590,GBP/JPY,1000,2/6/15 10:30 AM,2/10/15 10:11 AM,S,179.732,180.873,-6.31,-0.07,-6.38,7510123597
17734598,GBP/USD,1000,2/6/15 10:32 AM,2/9/15 10:19 AM,S,1.53268,1.52118,7.56,-0.01,7.55,7510123597
17734825,EUR/JPY,1000,2/6/15 10:50 AM,2/10/15 4:51 PM,S,134.148,135.078,-5.11,0.0,-5.11,7510123597
17740779,EUR/AUD,1000,2/6/15 3:08 PM,2/11/15 10:43 AM,S,1.44847,1.4607,-6.19,0.11,-6.08,7510123597
17740810,EUR/CAD,1000,2/6/15 3:08 PM,2/12/15 10:29 AM,S,1.41193,1.42411,-6.37,0.08,-6.29,7510123597
17740824,EUR/JPY,1000,2/6/15 3:09 PM,2/12/15 10:27 AM,B,135.678,134.745,5.12,-0.02,5.1,7510123597
17740840,GBP/CAD,1000,2/6/15 3:10 PM,2/11/15 10:41 AM,S,1.90241,1.92977,-14.18,0.03,-14.15,7510123597
17740844,GBP/JPY,1000,2/6/15 3:10 PM,2/12/15 10:27 AM,B,182.22,181.478,4.07,0.06,4.13,7510123597
17740863,GBP/USD,1000,2/6/15 3:11 PM,2/9/15 10:19 AM,S,1.52599,1.52116,3.18,-0.01,3.17,7510123597
17740888,USD/JPY,1000,2/6/15 3:12 PM,2/12/15 10:26 AM,B,119.629,118.971,3.61,0.02,3.63,7510123597
17743195,NZD/USD,1000,2/6/15 6:37 PM,2/12/15 7:17 PM,S,0.73428,0.74377,-6.16,-0.48,-6.64,7510123597
17751696,USD/JPY,1000,2/9/15 10:21 AM,2/10/15 4:50 PM,S,118.628,119.345,-3.94,-0.02,-3.96,7510123597
17774149,USD/JPY,1000,2/9/15 10:21 AM,2/11/15 10:36 AM,S,118.628,119.847,-6.65,-0.01,-6.66,7510123597
17751820,GBP/JPY,1000,2/9/15 10:24 AM,2/10/15 4:52 PM,S,180.428,182.008,-8.68,-0.05,-8.73,7510123597
17774250,GBP/JPY,1000,2/9/15 10:24 AM,2/11/15 10:38 AM,S,180.428,183.247,-15.38,-0.04,-15.42,7510123597
17751856,EUR/CAD,1000,2/9/15 10:27 AM,2/11/15 10:40 AM,S,1.41753,1.42718,-5.0,0.03,-4.97,7510123597
17784064,EUR/CAD,1000,2/9/15 10:27 AM,2/12/15 7:15 PM,S,1.41753,1.42379,-3.26,0.08,-3.18,7510123597
17751886,NZD/USD,1000,2/9/15 10:30 AM,2/10/15 10:20 AM,B,0.73845,0.74133,-1.89,0.03,-1.86,7510123597
17766555,NZD/USD,1000,2/9/15 10:30 AM,2/10/15 4:56 PM,B,0.74127,0.74133,-0.04,0.03,-0.01,7510123597
17759385,GBP/CAD,1000,2/9/15 7:16 PM,2/10/15 5:52 PM,S,1.89457,1.91736,-11.89,0.01,-11.88,7510123597
17774910,GBP/CAD,1000,2/9/15 7:16 PM,2/11/15 10:41 AM,S,1.89457,1.92972,-18.22,0.01,-18.21,7510123597
17766240,EUR/USD,1000,2/10/15 10:04 AM,2/12/15 10:20 AM,S,1.12795,1.13389,-3.9,0.03,-3.87,7510123597
17803416,EUR/USD,1000,2/10/15 10:04 AM,2/12/15 7:10 PM,S,1.12795,1.14041,-8.09,0.02,-8.07,7510123597
17783915,USD/JPY,1000,2/11/15 10:36 AM,2/12/15 7:13 PM,B,118.901,119.87,-5.29,0.01,-5.28,7510123597
17814050,USD/JPY,1000,2/11/15 10:36 AM,2/13/15 11:25 AM,B,118.853,119.87,-5.56,0.01,-5.55,7510123597
17783937,EUR/JPY,2000,2/11/15 10:37 AM,2/13/15 8:07 PM,B,135.3,135.554,-2.78,-0.03,-2.81,7510123597
17783962,GBP/JPY,1000,2/11/15 10:38 AM,2/12/15 10:27 AM,B,182.205,183.252,-5.75,0.03,-5.72,7510123597
17803526,GBP/JPY,1000,2/11/15 10:38 AM,2/13/15 5:12 PM,B,182.751,183.252,-2.74,0.04,-2.7,7510123597
17783990,USD/CAD,1000,2/11/15 10:39 AM,2/12/15 10:28 AM,B,1.2558,1.26177,-3.12,-0.07,-3.19,7510123597
17803527,USD/CAD,1000,2/11/15 10:39 AM,2/12/15 7:14 PM,B,1.24835,1.26177,-6.98,-0.06,-7.04,7510123597
17784055,GBP/AUD,2000,2/11/15 10:44 AM,2/12/15 7:20 PM,B,1.98843,1.97722,11.28,-0.56,10.72,7510123597
17803553,AUD/USD,1000,2/12/15 10:30 AM,2/12/15 7:16 PM,S,0.76751,0.7747,-4.67,0.0,-4.67,7510123597
17814153,AUD/USD,1000,2/12/15 10:30 AM,2/13/15 11:28 AM,S,0.76751,0.77459,-4.6,-0.04,-4.64,7510123597
17803643,EUR/AUD,2000,2/12/15 10:31 AM,2/13/15 8:07 PM,B,1.46659,1.47605,-9.54,-0.14,-9.68,7510123597
17803668,GBP/AUD,2000,2/12/15 10:32 AM,2/13/15 8:07 PM,B,1.98285,1.98897,-6.17,-0.14,-6.31,7510123597
17813971,EUR/USD,2000,2/12/15 7:11 PM,2/13/15 8:07 PM,S,1.1404,1.13929,1.44,0.01,1.45,7510123597
17813978,GBP/USD,2000,2/12/15 7:12 PM,2/13/15 8:07 PM,B,1.54015,1.54,0.19,0.01,0.2,7510123597
17839572,EUR/USD,1000,2/16/15 7:01 PM,2/18/15 7:46 PM,S,1.13309,1.13959,-4.21,0.0,-4.21,7510123597
17839597,EUR/JPY,1000,2/16/15 7:08 PM,2/17/15 6:32 PM,S,134.2,136.115,-10.45,0.0,-10.45,7510123597
17839603,EUR/CAD,1000,2/16/15 7:09 PM,2/19/15 9:19 AM,S,1.41351,1.42764,-7.33,0.06,-7.27,7510123597
17847522,GBP/AUD,1000,2/17/15 11:18 AM,2/19/15 9:19 AM,S,1.96808,1.98809,-10.06,0.13,-9.93,7510123597
17855338,GBP/JPY,1000,2/17/15 6:37 PM,2/20/15 10:22 AM,B,182.487,183.173,-3.76,0.03,-3.73,7510123597
17890834,GBP/JPY,1000,2/17/15 6:37 PM,2/23/15 10:52 AM,B,182.708,183.173,-2.55,0.04,-2.51,7510123597
17868659,GBP/USD,1000,2/18/15 7:48 PM,2/20/15 10:21 AM,B,1.53773,1.54498,-4.71,0.02,-4.69,7510123597
17890833,GBP/USD,1000,2/18/15 7:48 PM,2/23/15 10:50 AM,B,1.53378,1.54498,-7.3,0.01,-7.29,7510123597
17885416,EUR/USD,2000,2/19/15 8:12 PM,2/20/15 10:39 AM,S,1.13641,1.13333,4.01,0.01,4.02,7510123597
17885452,EUR/CAD,1000,2/19/15 8:21 PM,2/20/15 10:21 AM,S,1.42008,1.41004,5.25,0.01,5.26,7510123597
17890830,EUR/CAD,1000,2/19/15 8:21 PM,2/20/15 10:40 AM,S,1.42008,1.41003,5.25,0.01,5.26,7510123597
17890750,EUR/CAD,1000,2/20/15 10:21 AM,2/20/15 7:19 PM,S,1.40976,1.42795,-9.43,0.0,-9.43,7510123597
17902417,EUR/CAD,1000,2/20/15 10:21 AM,2/23/15 10:51 AM,S,1.40976,1.42285,-6.78,0.01,-6.77,7510123597
17890793,EUR/JPY,1000,2/20/15 10:24 AM,2/20/15 7:20 PM,S,134.592,135.6,-5.5,0.0,-5.5,7510123597
17902420,EUR/JPY,1000,2/20/15 10:24 AM,2/23/15 10:52 AM,S,134.592,134.67,-0.43,0.0,-0.43,7510123597
17890819,AUD/USD,2000,2/20/15 10:25 AM,2/23/15 10:49 AM,S,0.78425,0.77893,6.94,-0.08,6.86,7510123597
17891001,EUR/USD,1000,2/20/15 10:39 AM,2/20/15 7:19 PM,S,1.13302,1.1396,-4.27,0.0,-4.27,7510123597
17902419,EUR/USD,1000,2/20/15 10:39 AM,2/23/15 10:49 AM,S,1.13302,1.1308,1.45,0.0,1.45,7510123597
17912128,AUD/USD,2000,2/23/15 10:49 AM,2/24/15 10:41 AM,S,0.77876,0.77538,4.38,-0.08,4.3,7510123597
17912133,EUR/USD,1000,2/23/15 10:50 AM,2/26/15 11:30 AM,S,1.1307,1.13584,-3.31,0.02,-3.29,7510123597
17952056,EUR/USD,1000,2/23/15 10:50 AM,2/27/15 11:02 AM,S,1.1307,1.12379,4.49,0.02,4.51,7510123597
17912188,GBP/USD,1000,2/23/15 10:53 AM,2/24/15 10:43 AM,S,1.53379,1.5447,-7.06,-0.01,-7.07,7510123597
17925423,GBP/USD,1000,2/23/15 10:53 AM,2/25/15 10:56 AM,S,1.53379,1.55085,-11.0,-0.02,-11.02,7510123597
17912194,USD/JPY,2000,2/23/15 10:54 AM,2/24/15 10:40 AM,B,119.55,119.141,4.43,0.01,4.44,7510123597
17912200,EUR/JPY,1000,2/23/15 10:55 AM,2/24/15 10:45 AM,S,134.653,135.18,-2.85,-0.01,-2.86,7510123597
17925426,EUR/JPY,1000,2/23/15 10:55 AM,2/25/15 11:07 AM,S,134.653,134.876,-1.21,-0.01,-1.22,7510123597
17912208,GBP/JPY,1000,2/23/15 10:56 AM,2/24/15 10:43 AM,S,182.741,184.687,-10.54,-0.04,-10.58,7510123597
17925422,GBP/JPY,1000,2/23/15 10:56 AM,2/25/15 10:57 AM,S,182.741,184.269,-8.29,-0.06,-8.35,7510123597
17912213,USD/CAD,2000,2/23/15 10:57 AM,2/24/15 10:39 AM,B,1.26482,1.25896,6.0,-0.03,5.97,7510123597
17912244,NZD/USD,2000,2/23/15 10:58 AM,2/24/15 10:39 AM,S,0.75046,0.74484,7.28,-0.12,7.16,7510123597
17912249,EUR/CAD,1000,2/23/15 10:58 AM,2/24/15 10:44 AM,S,1.42276,1.43008,-3.75,0.01,-3.74,7510123597
17925424,EUR/CAD,1000,2/23/15 10:58 AM,2/25/15 10:49 AM,S,1.42276,1.41194,5.61,0.02,5.63,7510123597
17912287,GBP/CAD,1000,2/23/15 11:00 AM,2/24/15 10:42 AM,S,1.93107,1.95373,-11.6,0.01,-11.59,7510123597
17925417,GBP/CAD,1000,2/23/15 11:00 AM,2/25/15 10:51 AM,S,1.93107,1.92946,0.83,0.01,0.84,7510123597
17912308,EUR/AUD,1000,2/23/15 11:01 AM,2/24/15 10:44 AM,S,1.45055,1.4582,-3.84,0.03,-3.81,7510123597
17925425,EUR/AUD,1000,2/23/15 11:01 AM,2/25/15 10:48 AM,S,1.45055,1.43934,5.7,0.03,5.73,7510123597
17912320,GBP/AUD,1000,2/23/15 11:01 AM,2/24/15 10:42 AM,S,1.96884,1.99257,-11.91,0.03,-11.88,7510123597
17925419,GBP/AUD,1000,2/23/15 11:01 AM,2/25/15 10:50 AM,S,1.96884,1.96657,1.15,0.06,1.21,7510123597
17925255,NZD/USD,1000,2/24/15 10:39 AM,2/25/15 10:59 AM,S,0.74463,0.75526,-6.86,-0.06,-6.92,7510123597
17939839,NZD/USD,1000,2/24/15 10:39 AM,2/26/15 11:07 AM,S,0.74463,0.76002,-9.92,-0.25,-10.17,7510123597
17925266,USD/CAD,1000,2/24/15 10:39 AM,2/25/15 10:55 AM,B,1.24393,1.26498,-10.91,-0.02,-10.93,7510123597
17939734,USD/CAD,1000,2/24/15 10:39 AM,2/26/15 11:06 AM,B,1.24258,1.26498,-11.61,-0.06,-11.67,7510123597
17925285,USD/JPY,1000,2/24/15 10:40 AM,2/25/15 11:00 AM,B,118.803,119.559,-4.1,0.01,-4.09,7510123597
17939840,USD/JPY,1000,2/24/15 10:40 AM,2/26/15 11:08 AM,B,118.734,119.559,-4.48,0.01,-4.47,7510123597
17925289,AUD/USD,1000,2/24/15 10:41 AM,2/25/15 10:58 AM,S,0.77522,0.78859,-8.62,-0.04,-8.66,7510123597
17939738,AUD/USD,1000,2/24/15 10:41 AM,2/26/15 11:08 AM,S,0.77522,0.79009,-9.58,-0.16,-9.74,7510123597
17939538,EUR/AUD,2000,2/25/15 10:48 AM,2/26/15 11:03 AM,S,1.43914,1.4371,2.08,0.18,2.26,7510123597
17939544,EUR/CAD,2000,2/25/15 10:49 AM,2/25/15 11:09 AM,S,1.41189,1.41187,0.02,0.0,0.02,7510123597
17939552,GBP/AUD,2000,2/25/15 10:50 AM,2/27/15 11:04 AM,B,1.96791,1.96662,1.31,-0.55,0.76,7510123597
17939573,GBP/CAD,1000,2/25/15 10:52 AM,3/4/15 7:57 PM,B,1.89408,1.92935,-18.62,-0.1,-18.72,7510123597
18016955,GBP/CAD,1000,2/25/15 10:52 AM,3/5/15 10:05 AM,B,1.89164,1.92935,-19.94,-0.14,-20.08,7510123597
17939600,USD/CAD,1000,2/25/15 10:54 AM,2/25/15 10:59 AM,B,1.24369,1.2442,-0.26,0.0,-0.26,7510123597
17939668,GBP/USD,2000,2/25/15 10:56 AM,2/26/15 11:04 AM,B,1.55235,1.55101,1.73,0.02,1.75,7510123597
17939693,GBP/JPY,2000,2/25/15 10:57 AM,3/2/15 10:43 AM,B,184.618,184.253,3.95,0.09,4.04,7510123597
17939801,EUR/JPY,2000,2/25/15 11:07 AM,2/27/15 11:02 AM,S,134.851,134.13,7.84,0.01,7.85,7510123597
17939857,EUR/CAD,2000,2/25/15 11:09 AM,3/5/15 9:59 AM,B,1.36963,1.41194,-44.73,-0.58,-45.31,7510123597
17951735,EUR/AUD,2000,2/26/15 11:03 AM,3/3/15 10:14 AM,S,1.43685,1.43056,6.39,0.18,6.57,7510123597
17951741,GBP/USD,1000,2/26/15 11:04 AM,3/4/15 10:58 AM,B,1.53363,1.55244,-12.27,0.02,-12.25,7510123597
18008676,GBP/USD,1000,2/26/15 11:04 AM,3/4/15 7:56 PM,B,1.526,1.55244,-17.33,0.02,-17.31,7510123597
17951871,USD/JPY,2000,2/26/15 11:14 AM,2/27/15 11:01 AM,B,119.371,118.743,6.83,0.01,6.84,7510123597
17951889,USD/CAD,2000,2/26/15 11:16 AM,2/27/15 11:03 AM,B,1.24729,1.24371,3.73,-0.03,3.7,7510123597
17951896,AUD/USD,1000,2/26/15 11:17 AM,3/2/15 10:40 AM,B,0.77856,0.78996,-7.39,0.04,-7.35,7510123597
17979768,AUD/USD,1000,2/26/15 11:17 AM,3/3/15 10:22 AM,B,0.78087,0.78996,-5.92,0.06,-5.86,7510123597
17951900,NZD/USD,1000,2/26/15 11:17 AM,3/6/15 10:58 AM,B,0.7458,0.75961,-9.1,0.24,-8.86,7510123597
18037948,NZD/USD,1000,2/26/15 11:17 AM,3/9/15 10:28 AM,B,0.73828,0.75961,-14.12,0.26,-13.86,7510123597
17965125,USD/JPY,2000,2/27/15 11:01 AM,3/2/15 10:38 AM,B,119.782,119.362,4.55,0.01,4.56,7510123597
17965132,EUR/USD,2000,2/27/15 11:02 AM,3/2/15 10:37 AM,S,1.12362,1.12183,2.32,0.01,2.33,7510123597
17965137,EUR/JPY,2000,2/27/15 11:02 AM,3/3/15 10:15 AM,S,134.111,133.745,3.98,0.0,3.98,7510123597
17965145,USD/CAD,2000,2/27/15 11:03 AM,3/2/15 10:39 AM,B,1.24918,1.24761,1.63,-0.03,1.6,7510123597
17965161,GBP/AUD,2000,2/27/15 11:04 AM,3/2/15 10:45 AM,B,1.97922,1.96816,11.18,-0.14,11.04,7510123597
17965233,GBP/USD,1000,2/27/15 11:14 AM,3/5/15 10:03 AM,B,1.52417,1.54147,-11.35,0.01,-11.34,7510123597
17965278,EUR/CAD,2000,2/27/15 11:20 AM,3/3/15 10:15 AM,S,1.40191,1.39857,3.47,0.04,3.51,7510123597
17965315,AUD/USD,2000,2/27/15 11:22 AM,3/2/15 10:39 AM,S,0.78234,0.77874,4.67,-0.08,4.59,7510123597
17965330,GBP/CAD,2000,2/27/15 11:24 AM,3/4/15 11:00 AM,S,1.92298,1.91918,3.96,0.03,3.99,7510123597
17979606,EUR/USD,2000,3/2/15 10:37 AM,3/3/15 10:12 AM,S,1.12171,1.11749,5.49,0.01,5.5,7510123597
17979619,USD/JPY,1000,3/2/15 10:38 AM,3/6/15 6:56 PM,B,120.687,119.795,4.91,0.03,4.94,7510123597
18048089,USD/JPY,1000,3/2/15 10:38 AM,3/9/15 6:00 PM,B,121.313,119.795,8.28,0.02,8.3,7510123597
17979630,USD/CAD,2000,3/2/15 10:39 AM,3/3/15 10:16 AM,B,1.25172,1.24936,2.45,-0.03,2.42,7510123597
17979664,AUD/USD,1000,3/2/15 10:40 AM,3/6/15 6:57 PM,S,0.77858,0.77262,3.96,-0.24,3.72,7510123597
18048091,AUD/USD,1000,3/2/15 10:40 AM,3/9/15 6:02 PM,S,0.77858,0.77151,4.68,-0.28,4.4,7510123597
17979683,NZD/USD,1000,3/2/15 10:42 AM,3/6/15 6:57 PM,S,0.7527,0.7371,10.36,-0.37,9.99,7510123597
18048092,NZD/USD,1000,3/2/15 10:42 AM,3/9/15 6:03 PM,S,0.7527,0.73704,10.36,-0.44,9.92,7510123597
17979693,GBP/JPY,1000,3/2/15 10:43 AM,3/4/15 7:56 PM,B,182.683,184.645,-10.74,0.02,-10.72,7510123597
18016953,GBP/JPY,1000,3/2/15 10:43 AM,3/5/15 10:04 AM,B,182.887,184.645,-9.61,0.05,-9.56,7510123597
17979711,GBP/AUD,1000,3/2/15 10:45 AM,3/4/15 11:01 AM,B,1.95699,1.97948,-11.49,-0.14,-11.63,7510123597
18008783,GBP/AUD,1000,3/2/15 10:45 AM,3/4/15 7:57 PM,B,1.95169,1.97948,-14.24,-0.14,-14.38,7510123597
17986789,EUR/AUD,2000,3/2/15 6:39 PM,3/5/15 10:02 AM,B,1.41236,1.44014,-28.48,-0.67,-29.15,7510123597
17993506,EUR/USD,2000,3/3/15 10:13 AM,3/4/15 10:54 AM,S,1.11735,1.11227,6.63,0.01,6.64,7510123597
17993515,EUR/AUD,2000,3/3/15 10:14 AM,3/4/15 10:53 AM,S,1.43033,1.4201,10.45,0.06,10.51,7510123597
17993533,EUR/CAD,2000,3/3/15 10:15 AM,3/4/15 10:54 AM,S,1.39826,1.39225,6.26,0.03,6.29,7510123597
17993539,EUR/JPY,2000,3/3/15 10:15 AM,3/4/15 10:55 AM,S,133.725,133.075,7.09,0.0,7.09,7510123597
17993544,USD/CAD,1000,3/3/15 10:16 AM,3/6/15 6:57 PM,B,1.26079,1.25191,4.68,-0.08,4.6,7510123597
18048090,USD/CAD,1000,3/3/15 10:16 AM,3/9/15 6:01 PM,B,1.25972,1.25191,4.1,-0.1,4.0,7510123597
